"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X8R1H103K050BB/445-8851-1-ND/3248291,"","","","","","","","",CAP CER 10000PF 50V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.887000","","",Active,TDK Corporation,C1005X8R1H103K050BB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10931",Active,"0.04","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-8851-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","10000pF","50V"
Boardflex Sensitive,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X8R1H103K050BE/445-173797-1-ND/5809868,"","","","","","","","",CAP CER 10000PF 50V X8R 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.883000","","",Active,TDK Corporation,C1005X8R1H103K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10932",Active,"0.04","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-173797-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","10000pF","50V"
General Purpose,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X8R1E223K050BB/445-8849-1-ND/3248144,"","","","","","","","",CAP CER 0.022UF 25V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.863000","","",Active,TDK Corporation,C1005X8R1E223K050BB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10935",Active,"0.04","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-8849-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.022 (0.55mm)",±10%,"","0.022uF","25V"
General Purpose,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X8R1H103M050BB/445-13946-1-ND/3955612,"","","","","","","","",CAP CER 10000PF 50V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.860000","","",Active,TDK Corporation,C1005X8R1H103M050BB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10937",Active,"0.04","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-13946-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±20%,"","10000pF","50V"
General Purpose,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X8R1E473K050BE/445-174800-1-ND/6556560,"","","","","","","","",CAP CER 0.047UF 25V X8R 0402,"0402 (1005 Metric)","","Soft Termination, High Temperature",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.840000","","",Active,TDK Corporation,C1005X8R1E473K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10942",Active,"0.04","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-174800-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","0.047uF","25V"
Boardflex Sensitive,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X8R1E473M050BE/445-175222-1-ND/7907786,"","","","","","","","",CAP CER 0.047UF 25V X8R 0402,"0402 (1005 Metric)","","Soft Termination, High Temperature",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.827000","","",Active,TDK Corporation,C1005X8R1E473M050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10946",Active,"0.04","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-175222-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±20%,"","0.047uF","25V"
"Automotive, Boardflex Sensitive","220pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X8R1H221K050BE/445-173829-1-ND/5809900,"","","","","","","","",CAP CER 220PF 50V X8R 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.823000","","",Active,TDK Corporation,CGA2B2X8R1H221K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10948",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-173829-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","220pF","50V"
"Automotive, Boardflex Sensitive","2200pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X8R1H222K050BE/445-173815-1-ND/5809886,"","","","","","","","",CAP CER 2200PF 50V X8R 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.820000","","",Active,TDK Corporation,CGA2B2X8R1H222K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10952",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-173815-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","2200pF","50V"
Automotive,"1000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_epoxy_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2C0G1H102J050BD/445-9639-1-ND/3931566,"","","","","","","","",CAP CER 1000PF 50V 0402 EPOXY,"0402 (1005 Metric)","",Epoxy Mountable,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.803000","","",Active,TDK Corporation,CGA2B2C0G1H102J050BD,"1","Surface Mount, MLCC, Epoxy",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"10954",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-9639-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.60mm)",±5%,"","1000pF","50V"
Automotive,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B3X8R1C473M050BB/445-12296-1-ND/3953962,"","","","","","","","",CAP CER 0.047UF 16V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.803000","","",Active,TDK Corporation,CGA2B3X8R1C473M050BB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10957",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-12296-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.022 (0.55mm)",±20%,"","0.047uF","16V"
"Automotive, Boardflex Sensitive","470pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X8R1H471K050BE/445-173855-1-ND/5809926,"","","","","","","","",CAP CER 470PF 50V X8R 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.790000","","",Active,TDK Corporation,CGA2B2X8R1H471K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10960",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-173855-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","470pF","50V"
Automotive,"0.022uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B3X8R1E223K050BB/445-12300-1-ND/3953966,"","","","","","","","",CAP CER 0.022UF 25V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.790000","","",Active,TDK Corporation,CGA2B3X8R1E223K050BB,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10963",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-12300-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.022 (0.55mm)",±10%,"","0.022uF","25V"
Automotive,"100pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_epoxy_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2C0G1H101J050BD/445-8869-1-ND/3248309,"","","","","","","","",CAP CER 100PF 50V 0402 EPOXY,"0402 (1005 Metric)","",Epoxy Mountable,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.787000","","",Active,TDK Corporation,CGA2B2C0G1H101J050BD,"1","Surface Mount, MLCC, Epoxy",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"10965",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-8869-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","100pF","50V"
"Automotive, Boardflex Sensitive","10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B3X8R1H103K050BE/445-173760-1-ND/5809831,"","","","","","","","",CAP CER 10000PF 50V X8R 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.783000","","",Active,TDK Corporation,CGA2B3X8R1H103K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10968",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-173760-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","10000pF","50V"
Automotive,"0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B1X8R1E473K050BE/445-174801-1-ND/6556561,"","","","","","","","",CAP CER 0.047UF 25V X8R 0402,"0402 (1005 Metric)","","Soft Termination, High Temperature",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.773000","","",Active,TDK Corporation,CGA2B1X8R1E473K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10973",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-174801-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","0.047uF","25V"
"Automotive, Boardflex Sensitive","0.047uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B1X8R1E473M050BE/445-175238-1-ND/7907801,"","","","","","","","",CAP CER 0.047UF 25V X8R 0402,"0402 (1005 Metric)","","Soft Termination, High Temperature",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.760000","","",Active,TDK Corporation,CGA2B1X8R1E473M050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10978",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-175238-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±20%,"","0.047uF","25V"
General Purpose,"0.22uF",=Value,Datasheet,http://datasheets.avx.com/Y5V.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0402ZG224ZAT2A/478-1139-1-ND/564171,"","","","","","","","",CAP CER 0.22UF 10V Y5V 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.747000","","",Active,AVX Corporation,"0402ZG224ZAT2A","1","Surface Mount, MLCC",-30°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"10979",Active,"0.04","",-,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-1139-1-ND","","","","","","","","","","",,capacitors\capacitor,Y5V (F),"0.022 (0.56mm)","-20%, +80%","","0.22uF","10V"
Automotive,"10000pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_epoxy_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X8R1E103K050BD/445-8852-1-ND/3248232,"","","","","","","","",CAP CER 10000PF 25V 0402 EPOXY,"0402 (1005 Metric)","",Epoxy Mountable,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.743000","","",Active,TDK Corporation,CGA2B2X8R1E103K050BD,"1","Surface Mount, MLCC, Epoxy",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10982",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-8852-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.022 (0.55mm)",±10%,"","10000pF","25V"
Automotive,"470pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_hightemp_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X8R2A471K050BA/445-15947-1-ND/4490655,"","","","","","","","",CAP CER 470PF 100V X8R 0402,"0402 (1005 Metric)","",High Temperature,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.723000","","",Active,TDK Corporation,CGA2B2X8R2A471K050BA,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10987",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-15947-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.022 (0.55mm)",±10%,"","470pF","100V"
"Automotive, Boardflex Sensitive","4700pF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_soft_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B2X8R1H472K050BE/445-173824-1-ND/5809895,"","","","","","","","",CAP CER 4700PF 50V X8R 0402,"0402 (1005 Metric)","",Soft Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.720000","","",Active,TDK Corporation,CGA2B2X8R1H472K050BE,"1","Surface Mount, MLCC",-55°C ~ 150°C,"0402 (1005 Metric)",TapeAndReel,"10989",Active,"0.04",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-173824-1-ND","","","","","","","","","","",,capacitors\capacitor,X8R,"0.024 (0.60mm)",±10%,"","4700pF","50V"
"RF, Microwave, High Frequency","22pF",=Value,Datasheet,http://www.vishay.com/docs/45071/vjhifreq.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-vitramon/VJ0402D220JLAAP/720-1609-1-ND/7796706,"","","","","","","","",CAP CER 22PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.717000","","",Active,Vishay Vitramon,VJ0402D220JLAAP,"","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"10992",Active,"0.24","",VJ HIFREQ,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"720-1609-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±5%,"","22pF","50V"
"Medical, Non-Critical","0.022uF",=Value,Datasheet,http://datasheets.avx.com/AVX-MM.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/MM02ZC223KCZ2A/478-10631-1-ND/7344892,"","","","","","","","",CAP CER 0.022UF 10V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.703000","","",Active,AVX Corporation,MM02ZC223KCZ2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"10993",Active,"0.25","",MM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-10631-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.029 (0.74mm)",±10%,"","0.022uF","10V"
"RF, Microwave, High Frequency","12pF",=Value,Datasheet,http://datasheets.avx.com/UQ-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/UQCL2A120JAT2A-500/478-6419-1-ND/2512255,"","","","","","","","",CAP CER 12PF 200V 0402,"0402 (1005 Metric)","","High Q, Low Loss",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.700000","","",Active,AVX Corporation,UQCL2A120JAT2A\500,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"10997",Active,"0.31","",UQ,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"478-6419-1-ND","","","","","","","","","","",,capacitors\capacitor,A,"0.024 (0.60mm)",±5%,"","12pF","200V"
General Purpose,"10000pF",=Value,Datasheet,https://www.knowlescapacitors.com/getattachment/6c8d48ef-fc2b-4752-ae2c-ce6c208de0c4/High-Capacitance-Chip.aspx,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0402BB103K500NGT/1763-1143-1-ND/7304054,"","","","","","","","",CAP CER 10000PF 50V X7R 0402,"0402 (1005 Metric)","",Gold Flash Termination,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.690000","","",Active,Knowles Novacap,"0402BB103K500NGT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"10999",Active,"0.47","",-,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"1763-1143-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.024 (0.61mm)",±10%,"","10000pF","50V"
General Purpose,"3300pF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD025C332KAB2A/478-12910-1-ND/9949203,"","","","","","","","",CAP CER 3300PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.687000","","",Active,AVX Corporation,LD025C332KAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11002",Active,"0.14","",LD,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-12910-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.56mm)",±10%,"","3300pF","50V"
General Purpose,"470pF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD025C471KAB2A/478-11603-1-ND/8564161,"","","","","","","","",CAP CER 470PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.683000","","",Active,AVX Corporation,LD025C471KAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11007",Active,"0.14","",LD,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-11603-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.56mm)",±10%,"","470pF","50V"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD02YC102KAB2A/478-12911-1-ND/9949204,"","","","","","","","",CAP CER 1000PF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.670000","","",Active,AVX Corporation,LD02YC102KAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11010",Active,"0.14","",LD,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-12911-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.56mm)",±10%,"","1000pF","16V"
General Purpose,"0.1uF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0402YD104JAT2A/478-11505-1-ND/8107706,"","","","","","","","",CAP CER 0.1UF 16V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.657000","","",Active,AVX Corporation,"0402YD104JAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"11013",Active,"0.15","",-,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-11505-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.56mm)",±5%,"","0.1uF","16V"
General Purpose,"10000pF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD023C103KAB2A/478-12904-1-ND/9949197,"","","","","","","","",CAP CER 10000PF 25V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.637000","","",Active,AVX Corporation,LD023C103KAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11016",Active,"0.15","",LD,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-12904-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.56mm)",±10%,"","10000pF","25V"
General Purpose,"33pF",=Value,Datasheet,http://datasheets.avx.com/LD-Series.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/LD025A330JAB2A/478-12908-1-ND/9949201,"","","","","","","","",CAP CER 33PF 50V NP0 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.633000","","",Active,AVX Corporation,LD025A330JAB2A,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11019",Active,"0.15","",LD,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-12908-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.56mm)",±5%,"","33pF","50V"
"RF, Microwave, High Frequency","4.7pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/201R07S4R7AV4T/712-1682-1-ND/9658897,"","","","","","","","",CAP CER 4.7PF 200V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.630000","","",Active,Johanson Technology Inc.,"201R07S4R7AV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11023",Active,"0.17","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1682-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.05pF,"","4.7pF","200V"
"RF, Microwave, High Frequency","2.7pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/251R07S2R7AV4T/712-1676-1-ND/9658891,"","","","","","","","",CAP CER 2.7PF 250V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:03.627000","","",Active,Johanson Technology Inc.,"251R07S2R7AV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"11025",Active,"0.17","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1676-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.05pF,"","2.7pF","250V"
