"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Current Rating (Amps)","Current - Saturation","DC Resistance (DCR)","Description","Device Package","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Frequency - Self Resonant","Height - Seated (Max)","Inductance","Inductance Frequency - Test","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Material - Core","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Q @ Freq","Ratings","Series","Shielding","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Tolerance","Type","Value"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=NR10050T100M  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR10050T100M/587-1698-1-ND/1008012,"","","","","","","","","4.1A","4.7A","32.5mOhm Max",FIXED IND 10UH 4.1A 32.5 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR1005.PcbLib,"","",TAIYO YUDEN NR1005,"","","15MHz","0.197 (5.00mm)","10µH","100kHz","2020-09-02 01:30:21.747000",Active,Taiyo Yuden,NR10050T100M,Ferrite,"1",Surface Mount,-25°C ~ 105°C,Nonstandard,TapeAndReel,"3634",Active,"0.46","","",NR,Shielded,"0.394 L x 0.386 W (10.00mm x 9.80mm)",DigiKey,"587-1698-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"10µH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=NR10050T220M  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR10050T220M/587-1699-1-ND/1008013,"","","","","","","","","2.5A","2.6A","58.5mOhm Max",FIXED IND 22UH 2.5A 58.5 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR1005.PcbLib,"","",TAIYO YUDEN NR1005,"","","10MHz","0.197 (5.00mm)","22µH","100kHz","2020-09-02 01:30:21.760000",Active,Taiyo Yuden,NR10050T220M,Ferrite,"1",Surface Mount,-25°C ~ 105°C,Nonstandard,TapeAndReel,"3635",Active,"0.46","","",NR,Unshielded,"0.394 L x 0.386 W (10.00mm x 9.80mm)",DigiKey,"587-1699-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"22µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T6R8M/587-2657-1-ND/2350028,"","","","","","","","","1.06A","1.45A","132mOhm Max",FIXED IND 6.8UH 1.06A 132 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","29MHz","0.071 (1.80mm)","6.8µH","100kHz","2020-09-02 01:30:22.113000",Active,Taiyo Yuden,NR4018T6R8M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3636",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-2657-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"6.8µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T1R0N/587-1666-1-ND/1008281,"","","","","","","","","1.83A","4A","36mOhm Max",FIXED IND 1UH 1.83A 36 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","80MHz","0.071 (1.80mm)","1µH","100kHz","2020-09-02 01:30:22.137000",Active,Taiyo Yuden,NR4018T1R0N,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3637",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1666-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±30%,Wirewound,"1µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T3R3M/587-5932-1-ND/7675052,"","","","","","","","","1.23A","2A","84mOhm Max",FIXED IND 3.3UH 1.23A 84 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","44MHz","0.071 (1.80mm)","3.3µH","100kHz","2020-09-02 01:30:22.157000",Active,Taiyo Yuden,NR4018T3R3M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3638",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-5932-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"3.3µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T2R2M/587-1669-1-ND/1008284,"","","","","","","","","1.44A","2.7A","72mOhm Max",FIXED IND 2.2UH 1.44A 72 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","52MHz","0.071 (1.80mm)","2.2µH","100kHz","2020-09-02 01:30:22.180000",Active,Taiyo Yuden,NR4018T2R2M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3639",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1669-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"2.2µH"
=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=NR4018T220M  &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T220M/587-1667-1-ND/1008282,"","","","","","","","","590mA","800mA","432mOhm Max",FIXED IND 22UH 590MA 432 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","16MHz","0.071 (1.80mm)","22µH","100kHz","2020-09-02 01:30:22.197000",Active,Taiyo Yuden,NR4018T220M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3640",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1667-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"22µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T470M/587-1670-1-ND/1008285,"","","","","","","","","420mA","570mA","780mOhm Max",FIXED IND 47UH 420MA 780 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","10MHz","0.071 (1.80mm)","47µH","100kHz","2020-09-02 01:30:22.210000",Active,Taiyo Yuden,NR4018T470M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3641",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1670-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"47µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T4R7M/587-1671-1-ND/1008286,"","","","","","","","","1.2A","1.7A","108mOhm Max",FIXED IND 4.7UH 1.2A 108 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","34MHz","0.071 (1.80mm)","4.7µH","100kHz","2020-09-02 01:30:22.223000",Active,Taiyo Yuden,NR4018T4R7M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3642",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1671-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"4.7µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T101M/587-1665-1-ND/1008280,"","","","","","","","","270mA","400mA","1.8Ohm Max",FIXED IND 100UH 270MA 1.8 OHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","6.5MHz","0.071 (1.80mm)","100µH","100kHz","2020-09-02 01:30:22.233000",Active,Taiyo Yuden,NR4018T101M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3643",Active,"0.11","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1665-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"100µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T100M/587-1664-1-ND/1008279,"","","","","","","","","840mA","1.2A","216mOhm Max",FIXED IND 10UH 840MA 216 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","24MHz","0.071 (1.80mm)","10µH","100kHz","2020-09-02 01:30:22.257000",Active,Taiyo Yuden,NR4018T100M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3644",Active,"0.11","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1664-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"10µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T330M/587-5931-1-ND/7675051,"","","","","","","","","490mA","650mA","636mOhm Max",FIXED IND 33UH 490MA 636 MOHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","12MHz","0.071 (1.80mm)","33µH","100kHz","2020-09-02 01:30:22.273000",Active,Taiyo Yuden,NR4018T330M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3645",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-5931-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"33µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T221M/587-1668-1-ND/1008283,"","","","","","","","","170mA","270mA","4.8Ohm Max",FIXED IND 220UH 170MA 4.8 OHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","4MHz","0.071 (1.80mm)","220µH","100kHz","2020-09-02 01:30:22.277000",Active,Taiyo Yuden,NR4018T221M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3646",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-1668-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"220µH"
=Value,Datasheet,https://www.yuden.co.jp/productdata/catalog/wound04_e.pdf,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/NR4018T151M/587-2623-1-ND/2349994,"","","","","","","","","220mA","310mA","3Ohm Max",FIXED IND 150UH 220MA 3 OHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - TAIYO YUDEN NR4018.PcbLib,"","",TAIYO YUDEN NR4018,"","","5.5MHz","0.071 (1.80mm)","150µH","100kHz","2020-09-02 01:30:22.293000",Active,Taiyo Yuden,NR4018T151M,Ferrite,"1",Surface Mount,-25°C ~ 120°C,Nonstandard,TapeAndReel,"3647",Active,"0.15","","",NR,Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,"587-2623-1-ND","","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"150µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-3R3M/SRN4018-3R3MCT-ND/3821519,"","","","","","","","","2.2A","2.3A","66mOhm Max",FIXED IND 3.3UH 2.2A 66 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","45MHz","0.071 (1.80mm)","3.3µH","100kHz","2020-09-02 01:30:22.720000",Active,Bourns Inc.,SRN4018-3R3M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3648",Active,"0.16","9 @ 7.96MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-3R3MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"3.3µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-101M/SRN4018-101MCT-ND/3821528,"","","","","","","","","420mA","450mA","1.596Ohm Max",FIXED IND 100UH 420MA 1.596 OHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","6MHz","0.071 (1.80mm)","100µH","100kHz","2020-09-02 01:30:22.743000",Active,Bourns Inc.,SRN4018-101M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3649",Active,"0.16","23 @ 796kHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-101MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"100µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-1R5Y/SRN4018-1R5YCT-ND/3821516,"","","","","","","","","3.1A","3.5A","32mOhm Max",FIXED IND 1.5UH 3.1A 32 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","70MHz","0.071 (1.80mm)","1.5µH","100kHz","2020-09-02 01:30:22.763000",Active,Bourns Inc.,SRN4018-1R5Y,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3650",Active,"0.16","9 @ 7.96MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-1R5YCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±30%,Wirewound,"1.5µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-150M/SRN4018-150MCT-ND/3821523,"","","","","","","","","1A","1.1A","264mOhm Max",FIXED IND 15UH 1A 264 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","18MHz","0.071 (1.80mm)","15µH","100kHz","2020-09-02 01:30:22.770000",Active,Bourns Inc.,SRN4018-150M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3651",Active,"0.16","11 @ 2.52MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-150MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"15µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-221M/SRN4018-221MCT-ND/3821530,"","","","","","","","","280mA","300mA","3.552Ohm Max",FIXED IND 220UH 280MA 3.552 OHM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","3MHz","0.071 (1.80mm)","220µH","100kHz","2020-09-02 01:30:22.793000",Active,Bourns Inc.,SRN4018-221M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3652",Active,"0.16","30 @ 796kHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-221MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"220µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-6R8M/SRN4018-6R8MCT-ND/3821521,"","","","","","","","","1.5A","1.6A","118mOhm Max",FIXED IND 6.8UH 1.5A 118MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","30MHz","0.071 (1.80mm)","6.8µH","100kHz","2020-09-02 01:30:22.797000",Active,Bourns Inc.,SRN4018-6R8M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3653",Active,"0.16","9 @ 7.96MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-6R8MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"6.8µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-220M/SRN4018-220MCT-ND/3821524,"","","","","","","","","900mA","950mA","348mOhm Max",FIXED IND 22UH 900MA 348MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","15MHz","0.071 (1.80mm)","22µH","100kHz","2020-09-02 01:30:22.817000",Active,Bourns Inc.,SRN4018-220M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3654",Active,"0.16","11 @ 2.52MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-220MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"22µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-680M/SRN4018-680MCT-ND/3821527,"","","","","","","","","500mA","500mA","1.128Ohm Max",FIXED IND 68UH 500MA 1.128OHM SM,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","8MHz","0.071 (1.80mm)","68µH","100kHz","2020-09-02 01:30:22.833000",Active,Bourns Inc.,SRN4018-680M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3655",Active,"0.16","11 @ 2.52MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-680MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"68µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-470M/SRN4018-470MCT-ND/3821526,"","","","","","","","","600mA","620mA","780mOhm Max",FIXED IND 47UH 600MA 780MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","10MHz","0.071 (1.80mm)","47µH","100kHz","2020-09-02 01:30:22.847000",Active,Bourns Inc.,SRN4018-470M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3656",Active,"0.16","11 @ 2.52MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-470MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"47µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-100M/SRN4018-100MCT-ND/3821522,"","","","","","","","","1.3A","1.4A","180mOhm Max",FIXED IND 10UH 1.3A 180 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","25MHz","0.071 (1.80mm)","10µH","100kHz","2020-09-02 01:30:22.850000",Active,Bourns Inc.,SRN4018-100M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3657",Active,"0.16","11 @ 2.52MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-100MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"10µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-4R7M/SRN4018-4R7MCT-ND/3821520,"","","","","","","","","1.9A","2A","84mOhm Max",FIXED IND 4.7UH 1.9A 84 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","35MHz","0.071 (1.80mm)","4.7µH","100kHz","2020-09-02 01:30:22.853000",Active,Bourns Inc.,SRN4018-4R7M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3658",Active,"0.16","9 @ 7.96MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-4R7MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"4.7µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-330M/SRN4018-330MCT-ND/3821525,"","","","","","","","","700mA","750mA","552mOhm Max",FIXED IND 33UH 700MA 552MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","12MHz","0.071 (1.80mm)","33µH","100kHz","2020-09-02 01:30:22.870000",Active,Bourns Inc.,SRN4018-330M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3659",Active,"0.16","11 @ 2.52MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-330MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"33µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-2R2M/SRN4018-2R2MCT-ND/3821517,"","","","","","","","","2.9A","3A","44mOhm Max",FIXED IND 2.2UH 2.9A 44 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","60MHz","0.071 (1.80mm)","2.2µH","100kHz","2020-09-02 01:30:22.877000",Active,Bourns Inc.,SRN4018-2R2M,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3660",Active,"0.16","9 @ 7.96MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-2R2MCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±20%,Wirewound,"2.2µH"
=Value,Datasheet,https://www.bourns.com/docs/Product-Datasheets/SRN4018.pdf,DigiKey Link,http://digikey.com/product-detail/en/bourns-inc/SRN4018-1R2Y/SRN4018-1R2YCT-ND/3821515,"","","","","","","","","3.5A","4A","25mOhm Max",FIXED IND 1.2UH 3.5A 25 MOHM SMD,Nonstandard,"",footprints/Power Inductors/PCB - POWER INDUCTORS - BOURNS SRN4018.PcbLib,"","",BOURNS SRN4018,"","","80MHz","0.071 (1.80mm)","1.2µH","100kHz","2020-09-02 01:30:22.880000",Active,Bourns Inc.,SRN4018-1R2Y,Ferrite,"1",Surface Mount,-40°C ~ 125°C,Nonstandard,TapeAndReel,"3661",Active,"0.16","9 @ 7.96MHz","",SRN4018,Semi-Shielded,"0.157 L x 0.157 W (4.00mm x 4.00mm)",DigiKey,SRN4018-1R2YCT-ND,"","","","","","","","","","","",symbols/Passives/SCH - PASSIVES - INDUCTOR.SCHLIB,INDUCTOR,±30%,Wirewound,"1.2µH"
