"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"12pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/02013A120JAT2A/478-1015-1-ND/564047,"","","","","","","","",CAP CER 12PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.797000","","",Active,AVX Corporation,"02013A120JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"137",Active,"0.05","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"478-1015-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","12pF","25V"
General Purpose,"3300pF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0201ZD332KAT2A/478-1045-1-ND/564077,"","","","","","","","",CAP CER 3300PF 10V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.707000","","",Active,AVX Corporation,"0201ZD332KAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"138",Active,"0.05","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"478-1045-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","3300pF","10V"
General Purpose,"22pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/02013A220JAT2A/478-1018-1-ND/564050,"","","","","","","","",CAP CER 22PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.617000","","",Active,AVX Corporation,"02013A220JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"139",Active,"0.05","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"478-1018-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","22pF","25V"
General Purpose,"0.1uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_lowprofile_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGB1T3X6S0G104M022BB/445-15608-1-ND/4278781,"","","","","","","","",CAP CER 0.1UF 4V X6S 0201,"0201 (0603 Metric)","",Low Profile,,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.517000","","",Active,TDK Corporation,CGB1T3X6S0G104M022BB,"1","Surface Mount, MLCC",-55°C ~ 105°C,"0201 (0603 Metric)",TapeAndReel,"140",Active,"0.05","",CGB,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"445-15608-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.009 (0.22mm)",±20%,"","0.1uF","4V"
General Purpose,"68pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0201YA680JAT2A/478-1024-1-ND/564056,"","","","","","","","",CAP CER 68PF 16V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.433000","","",Active,AVX Corporation,"0201YA680JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"141",Active,"0.05","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"478-1024-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","68pF","16V"
General Purpose,"5600pF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0201ZD562KAT2A/478-1048-1-ND/564080,"","","","","","","","",CAP CER 5600PF 10V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.337000","","",Active,AVX Corporation,"0201ZD562KAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"142",Active,"0.09","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"478-1048-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","5600pF","10V"
"RF, Microwave, High Frequency","12pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR02C120F3GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR02C120F3GAC/399-8604-1-ND/3479361,"","","","","","","","",CAP CER 12PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.247000","","",Active,KEMET,CBR02C120F3GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"143",Active,"0.09","",CBR-SMD RF C0G,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"399-8604-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±1%,"","12pF","25V"
General Purpose,"3900pF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0201ZD392KAT2A/478-1046-1-ND/564078,"","","","","","","","",CAP CER 3900PF 10V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.160000","","",Active,AVX Corporation,"0201ZD392KAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"144",Active,"0.08","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"478-1046-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","3900pF","10V"
General Purpose,"10000pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0201YC103KAT2A/478-10775-1-ND/7536319,"","","","","","","","",CAP CER 10000PF 16V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:07.080000","","",Active,AVX Corporation,"0201YC103KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"145",Active,"0.09","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"478-10775-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±10%,"","10000pF","16V"
General Purpose,"1000pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BB102K500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BB102K500YT/1763-1185-1-ND/7304256,"","","","","","","","",CAP CER 1000PF 50V X7R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.980000","","",Active,Knowles Novacap,"0201BB102K500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"146",Active,"0.56","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1185-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.013 (0.33mm)",±10%,"","1000pF","50V"
General Purpose,"6.8pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN6R8D500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN6R8D500YT/1763-1179-1-ND/7304258,"","","","","","","","",CAP CER 6.8PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.873000","","",Active,Knowles Novacap,"0201BN6R8D500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"147",Active,"0.56","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1179-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.5pF,"","6.8pF","50V"
General Purpose,"4.7pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN4R7C500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN4R7C500YT/1763-1178-1-ND/7304262,"","","","","","","","",CAP CER 4.7PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.790000","","",Active,Knowles Novacap,"0201BN4R7C500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"148",Active,"0.56","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1178-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","4.7pF","50V"
General Purpose,"1.5pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN1R5C500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN1R5C500YT/1763-1177-1-ND/7304290,"","","","","","","","",CAP CER 1.5PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.693000","","",Active,Knowles Novacap,"0201BN1R5C500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"149",Active,"0.56","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1177-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","1.5pF","50V"
General Purpose,"1pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN1R0C500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN1R0C500YT/1763-1176-1-ND/7304298,"","","","","","","","",CAP CER 1PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.597000","","",Active,Knowles Novacap,"0201BN1R0C500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"150",Active,"0.56","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1176-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","1pF","50V"
General Purpose,"18pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN180J500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN180J500YT/1763-1181-1-ND/7304274,"","","","","","","","",CAP CER 18PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.510000","","",Active,Knowles Novacap,"0201BN180J500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"151",Active,"0.58","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1181-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","18pF","50V"
General Purpose,"10pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN100J500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN100J500YT/1763-1180-1-ND/7304282,"","","","","","","","",CAP CER 10PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.433000","","",Active,Knowles Novacap,"0201BN100J500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"152",Active,"0.58","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1180-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","10pF","50V"
General Purpose,"100pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN101J500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN101J500YT/1763-1184-1-ND/7304284,"","","","","","","","",CAP CER 100PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.323000","","",Active,Knowles Novacap,"0201BN101J500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"153",Active,"0.58","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1184-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","100pF","50V"
General Purpose,"22pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN220J500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN220J500YT/1763-1182-1-ND/7304266,"","","","","","","","",CAP CER 22PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.223000","","",Active,Knowles Novacap,"0201BN220J500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"154",Active,"0.58","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1182-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","22pF","50V"
General Purpose,"47pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN470J500YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN470J500YT/1763-1183-1-ND/7304254,"","","","","","","","",CAP CER 47PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.117000","","",Active,Knowles Novacap,"0201BN470J500YT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"155",Active,"0.58","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1183-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±5%,"","47pF","50V"
General Purpose,"0.1uF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BW104K100YT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BW104K100YT/1763-1187-1-ND/7304310,"","","","","","","","",CAP CER 0.1UF 10V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:06.013000","","",Active,Knowles Novacap,"0201BW104K100YT","1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"156",Active,"0.65","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1187-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","0.1uF","10V"
General Purpose,"4.7pF",=Value,Datasheet,//media.digikey.com/pdf/Data%20Sheets/Knowles%20Novacap/0201BN4R7C500NGT_Spec.pdf,DigiKey Link,http://digikey.com/product-detail/en/knowles-novacap/0201BN4R7C500NGT/1763-1150-1-ND/7304009,"","","","","","","","",CAP CER 4.7PF 50V C0G/NP0 0201,"0201 (0603 Metric)","",Gold Flash Termination,,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.903000","","",Active,Knowles Novacap,"0201BN4R7C500NGT","1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"157",Active,"0.69","",-,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"1763-1150-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","4.7pF","50V"
General Purpose,"0.068uF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GPHC_X5R_4V-to-50V_25.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201KRX5R5BB683/311-1592-1-ND/5195494,"","","","","","","","",CAP CER 0.068UF 6.3V X5R 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.803000","","",Active,Yageo,CC0201KRX5R5BB683,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0201 (0603 Metric)",TapeAndReel,"158",Active,"0.01","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-1592-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.013 (0.33mm)",±10%,"","0.068uF","6.3V"
"RF, Microwave, High Frequency","6.5pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E6R5CB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E6R5CB01D/490-17265-1-ND/7602264,"","","","","","","","",CAP CER 6.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.707000","","",Active,Murata Electronics,GJM0335C1E6R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"159",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17265-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","6.5pF","25V"
General Purpose,"0.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1HR30WA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1HR30WA01D/490-11971-1-ND/5403176,"","","","","","","","",CAP CER 0.3PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.617000","","",Active,Murata Electronics,GRM0335C1HR30WA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"160",Active,"0.01","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-11971-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.05pF,"","0.3pF","50V"
General Purpose,"3.9pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1E3R9CA01D/490-10679-1-ND/5251426,"","","","","","","","",CAP CER 3.9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.530000","","",Active,Murata Electronics,GRM0335C1E3R9CA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"161",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-10679-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","3.9pF","25V"
General Purpose,"4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1H4R0CA01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0335C1H4R0CA01D/490-16729-1-ND/7595637,"","","","","","","","",CAP CER 4PF 50V NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.447000","","",Active,Murata Electronics,GRM0335C1H4R0CA01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"162",Active,"0.10","",GRM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-16729-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","4pF","50V"
"RF, Microwave, High Frequency","5.3pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R3CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R3CB01D/490-17194-1-ND/7602193,"","","","","","","","",CAP CER 5.3PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.357000","","",Active,Murata Electronics,GJM0335C1H5R3CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"163",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17194-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.3pF","50V"
"RF, Microwave, High Frequency","5.5pF",=Value,Datasheet,https://psearch.en.murata.com/capacitor/product/GJM0335C1E5R5CB01%23.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E5R5CB01D/490-17255-1-ND/7602254,"","","","","","","","",CAP CER 5.5PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.273000","","",Active,Murata Electronics,GJM0335C1E5R5CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"164",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17255-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.5pF","25V"
"RF, Microwave, High Frequency","5.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1H5R8CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1H5R8CB01D/490-17199-1-ND/7602198,"","","","","","","","",CAP CER 5.8PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.177000","","",Active,Murata Electronics,GJM0335C1H5R8CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"165",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17199-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","5.8pF","50V"
"Automotive, SMPS Filtering","5.6pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=UMK063CG5R6DTHF &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/UMK063CG5R6DTHF/587-5345-1-ND/7066207,"","","","","","","","",CAP CER 5.6PF 50V C0G/NP0 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.097000","","",Active,Taiyo Yuden,UMK063CG5R6DTHF,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"166",Active,"0.01",AEC-Q200,M,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"587-5345-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.5pF,"","5.6pF","50V"
"RF, Microwave, High Frequency","9.9pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E9R9CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E9R9CB01D/490-17299-1-ND/7602298,"","","","","","","","",CAP CER 9.9PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:05.013000","","",Active,Murata Electronics,GJM0335C1E9R9CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"167",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17299-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","9.9pF","25V"
General Purpose,"5.6pF",=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/mlcc/UPY-GP_NP0_16V-to-50V_17.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/CC0201BRNPO9BN5R6/311-3668-1-ND/8024757,"","","","","","","","",CAP CER 5.6PF 50V NPO 0201,"0201 (0603 Metric)","","",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:04.930000","","",Active,Yageo,CC0201BRNPO9BN5R6,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"168",Active,"0.01","",CC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-3668-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.1pF,"","5.6pF","50V"
"RF, Microwave, High Frequency","7.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GJM0335C1E7R1CB01-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GJM0335C1E7R1CB01D/490-17271-1-ND/7602270,"","","","","","","","",CAP CER 7.1PF 25V C0G/NP0 0201,"0201 (0603 Metric)","","High Q, Low Loss",,,,"C0201N,C0201L,C0201M",,,"","2020-09-02 01:00:04.837000","","",Active,Murata Electronics,GJM0335C1E7R1CB01D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"169",Active,"0.01","",GJM,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"490-17271-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.013 (0.33mm)",±0.25pF,"","7.1pF","25V"
