"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"2.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E2R8WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E2R8WA03L/490-13530-1-ND/6048272,"","","","","","","","",CAP CER 2.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.440000","","",Active,Murata Electronics,GRM0225C1E2R8WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13530-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","2.8pF","25V"
General Purpose,"6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E6R0WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E6R0WA03L/490-13636-1-ND/6048378,"","","","","","","","",CAP CER 6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.443000","","",Active,Murata Electronics,GRM0225C1E6R0WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13636-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","6pF","25V"
General Purpose,"3.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E3R6WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E3R6WA03L/490-13554-1-ND/6048296,"","","","","","","","",CAP CER 3.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.447000","","",Active,Murata Electronics,GRM0225C1E3R6WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13554-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","3.6pF","25V"
General Purpose,"3.8pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E3R8WA03L/490-13560-1-ND/6048302,"","","","","","","","",CAP CER 3.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.450000","","",Active,Murata Electronics,GRM0225C1E3R8WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13560-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","3.8pF","25V"
General Purpose,"1.1pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E1R1WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E1R1WA03L/490-13477-1-ND/6048219,"","","","","","","","",CAP CER 1.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.450000","","",Active,Murata Electronics,GRM0225C1E1R1WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13477-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","1.1pF","25V"
General Purpose,"2.1pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E2R1WA03L/490-13509-1-ND/6048251,"","","","","","","","",CAP CER 2.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.453000","","",Active,Murata Electronics,GRM0225C1E2R1WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13509-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","2.1pF","25V"
General Purpose,"2.2pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E2R2WA03L/490-13512-1-ND/6048254,"","","","","","","","",CAP CER 2.2PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.457000","","",Active,Murata Electronics,GRM0225C1E2R2WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13512-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","2.2pF","25V"
General Purpose,"1.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E1R6WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E1R6WA03L/490-13492-1-ND/6048234,"","","","","","","","",CAP CER 1.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.460000","","",Active,Murata Electronics,GRM0225C1E1R6WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13492-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","1.6pF","25V"
General Purpose,"2.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E2R6WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E2R6WA03L/490-13524-1-ND/6048266,"","","","","","","","",CAP CER 2.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.463000","","",Active,Murata Electronics,GRM0225C1E2R6WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13524-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","2.6pF","25V"
General Purpose,"5.6pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E5R6WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E5R6WA03L/490-13620-1-ND/6048362,"","","","","","","","",CAP CER 5.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.467000","","",Active,Murata Electronics,GRM0225C1E5R6WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13620-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","5.6pF","25V"
General Purpose,"4.4pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E4R4WA03L/490-13578-1-ND/6048320,"","","","","","","","",CAP CER 4.4PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.473000","","",Active,Murata Electronics,GRM0225C1E4R4WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13578-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","4.4pF","25V"
General Purpose,"5.4pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E5R4WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E5R4WA03L/490-13612-1-ND/6048354,"","","","","","","","",CAP CER 5.4PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.473000","","",Active,Murata Electronics,GRM0225C1E5R4WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13612-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","5.4pF","25V"
General Purpose,"3.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E3R2WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E3R2WA03L/490-13542-1-ND/6048284,"","","","","","","","",CAP CER 3.2PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.480000","","",Active,Murata Electronics,GRM0225C1E3R2WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13542-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","3.2pF","25V"
General Purpose,"5.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E5R8WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E5R8WA03L/490-13628-1-ND/6048370,"","","","","","","","",CAP CER 5.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.483000","","",Active,Murata Electronics,GRM0225C1E5R8WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13628-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","5.8pF","25V"
General Purpose,"8.8pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E8R8WA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E8R8WA03L/490-13748-1-ND/6048490,"","","","","","","","",CAP CER 8.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.487000","","",Active,Murata Electronics,GRM0225C1E8R8WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13748-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","8.8pF","25V"
General Purpose,"4.8pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E4R8WA03L/490-13590-1-ND/6048332,"","","","","","","","",CAP CER 4.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.490000","","",Active,Murata Electronics,GRM0225C1E4R8WA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.02","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13590-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","4.8pF","25V"
General Purpose,"56pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG560JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG560JC-W/587-5773-1-ND/7431301,"","","","","","","","",CAP CER 56PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.493000","","",Active,Taiyo Yuden,TMK042CG560JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5773-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","56pF","25V"
General Purpose,"22pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E220GA02-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E220GA02L/490-13502-1-ND/6048244,"","","","","","","","",CAP CER 22PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.513000","","",Active,Murata Electronics,GRM0225C1E220GA02L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13502-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±2%,"","22pF","25V"
General Purpose,"100pF",=Value,Datasheet,https://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx?la=en-us,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E101GA02L/490-10027-1-ND/5025894,"","","","","","","","",CAP CER 100PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.520000","","",Active,Murata Electronics,GRM0225C1E101GA02L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-10027-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±2%,"","100pF","25V"
General Purpose,"8.2pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E8R2DA03-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E8R2DA03L/490-13723-1-ND/6048465,"","","","","","","","",CAP CER 8.2PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.540000","","",Active,Murata Electronics,GRM0225C1E8R2DA03L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-13723-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.5pF,"","8.2pF","25V"
General Purpose,"56pF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0225C1E560JA02-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM0225C1E560JA02L/490-10166-1-ND/5026033,"","","","","","","","",CAP CER 56PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.557000","","",Active,Murata Electronics,GRM0225C1E560JA02L,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",GRM,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"490-10166-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","56pF","25V"
General Purpose,"1000pF",=Value,Datasheet,http://datasheets.avx.com/cx5r.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/01016D102KAT2A/478-6437-1-ND/2521893,"","","","","","","","",CAP CER 1000PF 6.3V X5R 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.560000","","",Active,AVX Corporation,"01016D102KAT2A","1","Surface Mount, MLCC",-55°C ~ 85°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.04","",-,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"478-6437-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.009 (0.22mm)",±10%,"","1000pF","6.3V"
General Purpose,"6.3pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG6R3BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG6R3BD-W/587-5718-1-ND/7431246,"","","","","","","","",CAP CER 6.3PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.563000","","",Active,Taiyo Yuden,TMK042CG6R3BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5718-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","6.3pF","25V"
General Purpose,"6.1pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG6R1BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG6R1BD-W/587-5716-1-ND/7431244,"","","","","","","","",CAP CER 6.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.577000","","",Active,Taiyo Yuden,TMK042CG6R1BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5716-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","6.1pF","25V"
General Purpose,"6pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG060BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG060BD-W/587-5715-1-ND/7431243,"","","","","","","","",CAP CER 6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.583000","","",Active,Taiyo Yuden,TMK042CG060BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5715-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","6pF","25V"
General Purpose,"5.8pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG5R8BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG5R8BD-W/587-5713-1-ND/7431241,"","","","","","","","",CAP CER 5.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.597000","","",Active,Taiyo Yuden,TMK042CG5R8BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5713-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","5.8pF","25V"
General Purpose,"5.7pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG5R7BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG5R7BD-W/587-5712-1-ND/7431240,"","","","","","","","",CAP CER 5.7PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.600000","","",Active,Taiyo Yuden,TMK042CG5R7BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5712-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","5.7pF","25V"
General Purpose,"5.6pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG5R6BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG5R6BD-W/587-5711-1-ND/7431239,"","","","","","","","",CAP CER 5.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.603000","","",Active,Taiyo Yuden,TMK042CG5R6BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5711-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","5.6pF","25V"
General Purpose,"5.5pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG5R5BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG5R5BD-W/587-5710-1-ND/7431238,"","","","","","","","",CAP CER 5.5PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.607000","","",Active,Taiyo Yuden,TMK042CG5R5BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5710-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","5.5pF","25V"
General Purpose,"5.4pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG5R4BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG5R4BD-W/587-5709-1-ND/7431237,"","","","","","","","",CAP CER 5.4PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:42.610000","","",Active,Taiyo Yuden,TMK042CG5R4BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5709-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","5.4pF","25V"
